ID1,text,medialink,Sentiment
5882,"Last night in this beautiful city. We out here taking time to appreciate a few things in our lives, generally.. #GreatCompany #ShoutoutTo #MsB #Chapmanspeak #CapeTown #NiceLifeProblems #StressBankEmpty #ReadyForTheWeek",#https://instagram.com/p/1JM8KIiCwN/#,Positive
5935,Look at that smile though #happygirlsaretheprettiest #happiness,#https://instagram.com/p/0-C1SGkXir/#,Positive
5941,Beautiful local made pottery,#https://instagram.com/p/1JEE-Kkw-E/#,Positive
5951,A summary of this weekend :),#https://instagram.com/p/1Jcmm9jibZ/#,Positive
5952,Today was an indescribably beautiful beach day.,#https://instagram.com/p/1JcgsdNGQb/#,Positive
5967,Chasing #sunsets. #ChapmansPeak #CapeTown #love,#https://instagram.com/p/1JOSP1E0mY/#,Positive
5971,South African hot cross buns are the best! #goodfriday #hotcrossbuns #oneapenny #foodloversmarket #capetown #delicious #breakfast #ihavethisthingwithcolours #VSCOcam,#https://instagram.com/p/1JK-XANTqN/#,Positive
6018,"I love these views at Smitswinkel. 
#meetsouthafrica #lovesouthafrica #getaway #getoutmoresa #cometocapetown #ocean #ttot #tour #tourism #touring #instapic #instagood #instagramsa #instagram_sa #dctoursza #tourguide #toursRus #tourwithus #CapePoint",#https://instagram.com/p/1RKmk7L0dU/#,Positive
6050,It's the little things like drinking hot tea with a straw falling off bunk beds laughing until our tummys hurt and running home from the beach in the dark nima that mean the most. Thank you girls for an unforgettable weekend,#https://instagram.com/p/1TI7DekFc_/#,Positive
6056,Barefooted glory in the best place on Earth. #southafrica,#https://instagram.com/p/1bLz-jGlOs/#,Positive
6104,Never gets old...just Wish i could fit more in! #myog  #sundaysaremyogdays,#https://instagram.com/p/1Ymf0THfFV/#,Positive
6110,After school adventures,#https://instagram.com/p/1bgZ57OnWs/#,Positive
6112,This Leopard Tortoise showing how to get things done #tortoise #humpday #herp #herpetology #reptile #love #instagood #iphone #capetown,#https://instagram.com/p/1bSzcPJe3D/#,Positive
6125,"It's all about colors 
#threeladies#southafrica#colors#beauty#kalkbay#vintage#different#lovelypeople#love#capetown#sun",#https://instagram.com/p/1bLBtaMYLX/#,Positive
6135,Cape Point #nature #beauty #Allah #alhumdullilah #beautiful #amazing,#https://instagram.com/p/1VeUKgxoTq/#,Positive
6180,Llandudno you show off.,#https://instagram.com/p/1aq45Xx0Rh/#,Positive
6194,#coffee #5thbestcoffee #relaxing,#https://instagram.com/p/1bdEjKgCmT/#,Positive
6196,BEST!!! Birthday celebrations,#https://instagram.com/p/1bY1dVlfH0/#,Positive
6203,#venison #pie #yummy,#https://instagram.com/p/1tlwujoNau/#,Positive
6217,Boulder's beach #manchots #beautifulclouds #southafrica,#https://instagram.com/p/1siA5KlyrV/#,Positive
6224,Throw back to last night's sunset! Bye bye #simonstown You were fantastic as always! #weekendmissions #capetown #sunset #falsebay,#https://instagram.com/p/1qc83TMUOi/#,Positive
6233,Look within the mirror of your soul.  You may find miraculous things. Go Deeper. Therein lies the real magic.,#https://instagram.com/p/1pa7atrdgu/#,Positive
6292,Having a jol with the #NSRI team and @sirhookham in #Kommetjie. #Beach #OwnTheBeach #Ocean #Sea #SeaRescue  #watersports #summer #fun #peoplewhodofunstuff #goproafrica #wohza #GoPro #GoproUniverse #GoproPhotograghy,#https://instagram.com/p/1txMWNIllQ/#,Positive
6300,My first role of film finally processed. - Long live film.,#https://instagram.com/p/1tMU9GFJFX/#,Positive
6301,"Just moved in our new home. 27 Lighthouse Rd, Kommetjie.  STOKED !!",#https://instagram.com/p/1s3IaHB16n/#,Positive
6312,"so special. (special like retarded) 
so much love for this one. (kinda)",#https://instagram.com/p/1qpaSHk1Ms/#,Positive
6313,"Vibe with babe , and thee best cuzins",#https://instagram.com/p/1qoZM5g949/#,Positive
6324,#this #afternoon in the #office #sea #amazing #beach #beauty #views #ocean #bay #sun #sunny #fish #hoek #instagram,#https://instagram.com/p/1tlTjmINZ8/#,Positive
6345,"The culture and diversity of the country we live in is astounding! Its so different to anywhere else in the world. Our countries stupid shenanigans, whether it is in parliament or out on the streets, just make me laugh. Even if these things are kimd of s",#https://instagram.com/p/1tQzu4p27_/#,Positive
6357,Cape Point with my boytjie. Furthers lookout #CapePoint #HappyOppermans #OppermansDoCapePoint,#https://instagram.com/p/1p5SrRJkRP/#,Positive
6387,Sunday well spent #kalkbay,#https://instagram.com/p/1sIBo0QlfZ/#,Positive
6411,Stealing a kiss #houtbay #seal #capetown #kisses,#https://instagram.com/p/1s6dgxNHG4/#,Positive
6431,#nonstopinspiration,#https://instagram.com/p/1tl2UOoSGn/#,Positive
6458,The most incredible morning on the mountain. On top of the world before the tourists! #nofilterneeded #kwaypcc2015 #kwaypcc,#https://instagram.com/p/15WaBlDbVN/#,Positive
6480,"I'm happy
#popcorn #trevernoah #comedy #chilling",#https://instagram.com/p/13eOedB1iU/#,Positive
6482,Looking forward to heading back here for the long weekend. #vsco #vscocam,#https://instagram.com/p/12tCbuQIV5/#,Positive
6506,"Speaking surf with one of my besties #Robin.
#surfing
#CT
#BFF
#BeautifulPeople 
#beautifulsouls 
#HomeFromHome 
#serenityforasecond 
#SearchingForSerenitySeries",#https://instagram.com/p/18SJNvOnkR/#,Positive
6523,"Hellllllooooo Stargazers! 
- Today Rosie and Filly competed at 30cm and 40cm + the jump off!They both were really brilliant! I like to say a huge THANK YOU for the love and support! uch  From fellow riders to parents you all have",#https://instagram.com/p/1-8RiZnN6L/#,Positive
6529,"Living In paradise here in the Deep South 
#beautiful #sunset #amazing #wow #Noordhoek #longbeach #deepsouth #capetown #light #blue #sky #red #orange #sky #paradise #home #soblessed",#https://instagram.com/p/1_NeQWmJPD/#,Positive
6601,Summer don't end! Best city in the world...... #capetown,#https://instagram.com/p/1_Qd6ZLZcf/#,Positive
6603,...and love,#https://instagram.com/p/1_Pnx0rzkr/#,Positive
6608,Happy Freedom day my family #greenteam,#https://instagram.com/p/1_KzCjStWD/#,Positive
6621,Appreciating the statues before they all go!,#https://instagram.com/p/1_f8BxQUGe/#,Positive
6631,#robbenisland #freedomday #freedomday2015 #capetown #sunset #amazingplaces,#https://instagram.com/p/1_qQbjpkLr/#,Positive
6648,Purple Haze on a good dayz,#https://instagram.com/p/1_ciAwGgqY/#,Positive
6682,Scarbs beauty beach,#https://instagram.com/p/2N6ERtslz1/#,Positive
6690,#zag #leonine @leonine_v tonight at monocle&mermaid 7pm #menu #awesome #amazing #fully #booked,#https://instagram.com/p/2L7M9XINT3/#,Positive
6699,#youngster is #fascinated by these #fishingboats,#https://instagram.com/p/2LvH8VrV7g/#,Positive
6700,#youngster enjoying the #fishingboats,#https://instagram.com/p/2Luzn_LV67/#,Positive
6751,This weekend was fun @misha1miros My man crush every monday #mcm #soproud #hirising #downhillskateboarding #sector9 #78a #sagra,#https://instagram.com/p/2RLmfnC728/#,Positive
6773,Loved this year's Burn.,#https://instagram.com/p/2Rdu4ntlwC/#,Positive
6795,dust and love #afrikaburn #thegift,#https://instagram.com/p/2RQOwfv_0k/#,Positive
6832,weekend #fun with the #familyauCN #brothersbirthday #birthdayboy #presents #jokers #wine #laugh #buffelsbaai #familyreunion #party #longweekend #roadtrip #lategram,#https://instagram.com/p/2AmT4nk_mZ/#,Positive
6838,this weekends shenanigans - best,#https://instagram.com/p/2Q6wq3F-kg/#,Positive
6840,#you #shall #live #no #matter #how #hard !! #when you #really #want #something u can #get #it ... #gotta #fight #stronger #healthier #amazing,#https://instagram.com/p/2QZAZKINVX/#,Positive
6856,#happy #tortis,#https://instagram.com/p/2RQI0am76Z/#,Positive
6864,Sitting on top of Suikerbossie Hill enjoying the views.,#https://instagram.com/p/2Q-Q9ZBv9F/#,Positive
6865,Zaia enjoying the outdoors #zaiaongenda #mammahood #maternitysabbatical #adventure #11weekoldbaby,#https://instagram.com/p/2Q8lnJHa6p/#,Positive
6876,On top of one of the Seven Wonders of the World. #blessed #capetown #southafrica #wecallthishome,#https://instagram.com/p/2RsrseL3ut/#,Positive
6887,"Don't worry, mate... I'll watch your car... ;-)",#https://instagram.com/p/2gG1F1S7rt/#,Positive
6895,Enjoying life a little #latergram #capetownsouthafrica #travelnoir,#https://instagram.com/p/2jT8VtCi_s/#,Positive
6917,i LOVE my motorbike! Can't believe I didn't buy this beauty years ago! Had such a fun day,#https://instagram.com/p/2eOGCaHpLr/#,Positive
6931,MINI Happy Returns @zeltibrynard - thank you for letting is steal this legend from you for the morning on your special day! Have the best 21st ever!,#https://instagram.com/p/2YsedjxZ8O/#,Positive
6950,VERY excited to see the Penguins!!!!! #bouldersbeach #simonstown #capetown #penguins #happyfeet #southafrica,#https://instagram.com/p/2iQ3deAhp5/#,Positive
6960,"#canonlyflyundrewater 
#love
#em",#https://instagram.com/p/2eO7tRn3dV/#,Positive
6976,Something special about this place.,#https://instagram.com/p/2i_MiXBi8Y/#,Positive
7004,"If you like surfing you'll love the hoek, just a ten minute walk from Ann's Guest's House.

#surf #surfing #gopro #southafrica  #capetown #africa #surfin #surfing #beach #sunset #perfect #ocean #waves #beautiful #picoftheday #photooftheday #travel #wande",#https://instagram.com/p/2jKNWenbTG/#,Positive
7036,so surreal  #capepoint #southafrica #ocean #peace,#https://instagram.com/p/2YgYI5sJKU/#,Positive
7077,monday stress relief,#https://instagram.com/p/2jFOHQSsa-/#,Positive
7103,We walked up a hill (it was a big one). It needed to be documented and celebrated @poppyromanaevans,#https://instagram.com/p/2joWksiJX_/#,Positive
7126,Mom's birthday dinner #family #celebration #onlychild #berthasrestaurant #simonstown #simonstownharbour,#https://instagram.com/p/21QtM1gWu-/#,Positive
7147,#stiglet #mushrooms #yummy,#https://instagram.com/p/2vltPuINUi/#,Positive
7180,Penguins!!!,#https://instagram.com/p/2v7GNjrtKg/#,Positive
7206,"Wow, what a sunset! #sunset #capetown #proudlysouthafrican #beauty #clouds #colours #doesntgetbetterthanthis #stokedonlife #donthate #picoftheday",#https://instagram.com/p/21JmluGOLJ/#,Positive
7208,Feeling on top of the world!! #tablemountain #tryingtoscaremum #ihopeitworks #kiddingmum #notkidding,#https://instagram.com/p/2055REgil4/#,Positive
7210,Got to love the drinking age being 18 though...,#https://instagram.com/p/20xjtOK0kc/#,Positive
7216,Sun on my shoulders and I'm happy,#https://instagram.com/p/21UB0-IWBm/#,Positive
7259,boats are docked at #houtbay harbor under a generous blue sky and amidst calm waters #ThisIsSouthAfrica,#https://instagram.com/p/21e5KPMR77/#,Positive
7270,Sunset much love,#https://instagram.com/p/20_uPxSDmW/#,Positive
7301,"Absolutely breathtakingly stunning sunset earlier this evening in Cape Town, South Africa. #ArtistInTheSkyShowingHisSkills #NeSmithBoysDoSouthAfrica",#https://instagram.com/p/21tMXdmpPA/#,Positive
7310,A stay at the iconic @themountnelson is like stepping back in time. I could roam the halls for hours looking at all the old paintings & pictures. It's also incredibly quiet considering its location within #CapeTown's city center @visitsouthafrica #MeetSo,#https://instagram.com/p/21lFWvJurL/#,Positive
7327,#Happydaaaaays Lusaka by night - John Wizards,#https://instagram.com/p/22-ck-FeNN/#,Positive
7329,Memories will never fade...weekend to remember. #sunset #whathappensinvegas #memories,#https://instagram.com/p/3Hkl_yDBTx/#,Positive
7364,#african #art_craft so colorful #support_local #take_pictures,#https://instagram.com/p/3GaY41HJUT/#,Positive
7429,"I was here..diso seen the blue seas, tested the waters of Atlantic and Indian ocean.I was here.-PW #Capepoint #capetowns #travelnoire #creativewriting #PW #poets #poetry #knowledge #life #literature #Tablemountain #travel #marieclairesa @marieclairesa",#https://instagram.com/p/2-mewUAFfz/#,Positive
7468,A really nice view from the top of Cape Point #capepoint #southafrica,#https://instagram.com/p/23NO3yM0b6/#,Positive
7470,"I have so much respect for this man! Come hell or high waters, @die_draak always ends up on top!",#https://instagram.com/p/3Heu_WF0sN/#,Positive
7509,#pretty #orchid #nofilter vdVH,#https://instagram.com/p/3GrXihuKcB/#,Positive
7514,"Peppercorn Sauce Burger at The Avenue. Juicy, flavourful meaty burger perfection.",#https://instagram.com/p/3H0gOBD-qU/#,Positive
7537,"There's no place like home, but there's also no place like Cape Town. Leaving the city tomorrow morning with a heavy, yet full, heart.",#https://instagram.com/p/3HmPCHDGLw/#,Positive
7596,"The Boyzzz! Wave hunting with the awesome @ruanleroux! Love this guy! 
#friends #brothers #daboyzzz #surf #safari #storm #capetown #outerkom #swell #waves #bombs #coffee 
Heart to God.
Spread the Stoke.",#https://instagram.com/p/3ZlmP-Ew0B/#,Positive
7618,speechless about this place! #southafrica #capetown #capepoint #youngwildandfree #freedom #travelling #exploretheworld #westerncape #baboons #ostrich #penguins,#https://instagram.com/p/3UDHoznjnO/#,Positive
7696,"We are still on vacation another week, but I couldn't resist sharing this adorable picture of @sweetlittlereagan & her #swankyjems bunny!  Enjoying our travels, but also looking forward to getting back behind my sewing machine! Thanks for sharing!!",#https://instagram.com/p/3ZuPNlP02x/#,Positive
7711,Sharks are starting to fly at Seal Island!!! This is the best place to see white sharks at this time of the year!!! Image by Brandon Kilbride,#https://instagram.com/p/3rGkp7DLzq/#,Positive
7731,Sometimes we just need to take a moment to breath and appreciate this world we are living in,#https://instagram.com/p/3ljRtkwYmj/#,Positive
7784,"""Coach, can you post a selfie of me and you to Instagram?"" I sure can Ronaldo. Ronaldo and Ridhaa are my boys. Love these dudes! Africa's next great leaders right here.",#https://instagram.com/p/3o3LDRzbRO/#,Positive
7806,Had a great hike at cape point yesterday.,#https://instagram.com/p/3msAkOyLuG/#,Positive
7815,"Happiness is when what you think, what you say, and what you do are in harmony.

Have a happy day everyone 

#BeingThere
#CapePoint
#SouthAfrica",#https://instagram.com/p/3icNSIIxnH/#,Positive
7819,Freeeeeedom,#https://instagram.com/p/3gXRh-leNR/#,Positive
7840,Have you seen my NEW blog post yet?! My first week of Kayla Itsines #BBG Pre Training is up.. I have decided June is the perfect month to start again with this journey!! #2ndattempt #kaylaarmy #blog #vlog #BBGjourneyback #so link in bio!!,#https://instagram.com/p/3qXKZyjVf0/#,Positive
7842,Memories @Llandudno beach stroll.... #llundudnobeach #sundaystroll #ilovemyman #capetown #exploring,#https://instagram.com/p/3rd-2CFPgv/#,Positive
7861,My obsession with white shoes continues.. #yay #Adidas #superstars #VSCOcam,#https://instagram.com/p/3q5532Gj8e/#,Positive
7876,#newlands #forest #capetown #hiking #outdoors #winter #amazingviews #lovecapetown #kaapstad,#https://instagram.com/p/3rsdYlD1D7/#,Positive
7890,Look at this cutie in the middle #capetown #southafrica,#https://instagram.com/p/3rngQEoYaC/#,Positive
7897,"Monday. . . I win again! 
#capetown #cityofcapetown #ig_capetown #instagram_sa #instagramcapetown #capetownmag #amazingcapetown #lovecapetown #alexcpt_photography #nikkor #nikon_photography #nikontop #thruthelens #iamnikonsa #d7000 #thisissouthafri",#https://instagram.com/p/3rjNHINb0I/#,Positive
7951,"Clear sky, earth, water, a bit of tarmac and an amazing view makes for a good drive. #amazeballs #drive #travelbug #adventuretime #nabilxsouthafrica #roadstodrivebeforeyoudie",#https://instagram.com/p/3vja-twtJg/#,Positive
7956,"Can't decide what's cuter, these penguins in Cape Town or our bracelet!",#https://instagram.com/p/38S31_jX7O/#,Positive
7973,#penguins #bouldersbeach #southafrica #capetown #socute,#https://instagram.com/p/36DB_pJsZX/#,Positive
7978,#tobeautifulforwords #nofilter #Capetown #simonstown #sharkywaters #lovethisplace,#https://instagram.com/p/34CvvGG8_L/#,Positive
8012,Daises days spent with this precious little chum are just too wonderful,#https://instagram.com/p/384FxeTZxM/#,Positive
8030,They are out in the cold today #baboons #cape point :),#https://instagram.com/p/36Kss4vIE7/#,Positive
8032,"Touch down by team cloud. #IWasThere
#capepoint #capetown #southafrica #capeofgoodhope #ocean #africa #travel #nature #beautiful #view #amazingcapetown #atlanticocean #twooceans #nofilter #instagramcapetown #cityofcapetown #igerscapetown #clouds #motherc",#https://instagram.com/p/35Tn52ncQC/#,Positive
